fecha,pm10,pm2-5,velocidad,precipitacion,direccion,o3,co,no,no2,nox,so2,temperatura,radiacion,ht
13-02-2024 23:00,37.4,0,1.2,0,342,8.6,0.5,2.7,17.5,20.2,0,13.8,0,70
13-02-2024 24:00,40.1,0,1.4,0,13,12.7,0.3,0.8,12.1,12.9,0,14.7,0,66
14-02-2024 01:00,29.8,0,1.6,0,58,6.5,0.5,6.2,20.6,26.8,0,15.4,0,64
14-02-2024 02:00,43,0,1.2,0,351,3.1,0.4,4.8,22,26.8,0,14.1,0,71
14-02-2024 03:00,31.5,0,0.4,0,56,4,0.3,5.9,21.9,27.8,0,13.5,0,73
14-02-2024 04:00,28.1,0,1.1,0,164,21.1,0.3,0.4,1.3,1.7,0,13.2,0,67
14-02-2024 05:00,25.2,0,1.4,0,334,17.4,0.3,4.7,7.3,12,0,12.9,0,64
14-02-2024 06:00,24.7,0,1.1,0,43,13.3,0.3,8.9,12.7,21.7,0,12.6,0,67
14-02-2024 07:00,17.5,0,0.9,0,85,7.7,0.7,23.5,21.8,45.3,0,13.3,0,61
14-02-2024 08:00,22.2,0,0.8,0,159,16.5,0.6,13.4,11.5,24.9,0,16.8,0,48
14-02-2024 09:00,28.9,0,2.8,0,34,18.5,0,10.9,9.4,20.3,0,17.5,0,46
14-02-2024 10:00,22,0,1.1,0,333,0,0,7.6,5.7,13.2,0,18.4,0,46
14-02-2024 11:00,16.1,0,3.7,0,101,0,0,0,0,0,0,19,0,46
14-02-2024 12:00,13.5,0,4.5,0,324,0,0.3,0,0,0,0,19.8,0,45
14-02-2024 13:00,18.5,0,0,0,0,0,0.3,4.1,3.1,7.2,0,21.2,0,42
14-02-2024 14:00,14.5,0,0,0,0,23.5,0.3,4.1,2.6,6.7,0,22.1,0,40
14-02-2024 15:00,18.4,0,0,0,0,23.4,0.2,2,2,4,0,20.9,0,43
14-02-2024 16:00,20,0,0,0,0,21.2,0.3,6.4,5.3,11.6,0,19.6,0,49
14-02-2024 17:00,25.7,0,0,0,0,18.8,0.4,7,8,15,0,17.9,0,55
14-02-2024 18:00,22.7,0,0,0,0,14.9,0.5,8.8,9.5,18.3,0,16.6,0,57
14-02-2024 19:00,20,0,0,0,0,13.5,0.6,9.3,10.1,19.4,0,16.1,0,58
14-02-2024 20:00,28.7,0,0,0,0,11.3,0.5,8.8,11.4,20.3,0,15.7,0,59
14-02-2024 21:00,24.1,0,0,0,0,15.3,0.4,1.8,6.8,8.5,0,15.2,0,60
14-02-2024 22:00,22.5,0,0,0,0,13.6,0.4,2.1,8.9,11,0,14.8,0,61
14-02-2024 23:00,32.2,0,0,0,0,16.5,0.4,1,6.3,7.3,0,14.4,0,62
14-02-2024 24:00,23.7,0,0,0,0,18.7,0.3,0.7,3,3.7,0,14.3,0,63
15-02-2024 01:00,17.1,0,0,0,0,19,0.3,0.7,2.3,3,0,14.1,0,64
15-02-2024 02:00,26.4,0,0,0,0,19.1,0.3,1,2.3,3.3,0,14.2,0,63
15-02-2024 03:00,19.5,0,0,0,0,20.1,0.2,0.5,1.1,1.6,0,14.4,0,64
15-02-2024 04:00,22.1,0,0,0,0,21.4,0.2,0.4,1.1,1.5,0,14.5,0,62
15-02-2024 05:00,15.8,0,0,0,0,21.6,0.3,1.6,2.1,3.7,0,14.3,0,65
15-02-2024 06:00,22.4,0,0,0,0,15.4,0.4,10.5,11.1,21.6,0,14.3,0,66
15-02-2024 07:00,19.5,0,0,0,0,14.4,0.5,11.9,12.6,24.5,0,14.2,0,67
15-02-2024 08:00,32.3,0,0,0,0,17.1,0.6,9.2,8.5,17.7,0,15.2,0,64
15-02-2024 09:00,23.4,0,0,0,0,18.9,0.5,5.9,6.2,12.1,0,16.7,0,58
15-02-2024 10:00,19.4,0,0,0,0,17.8,0.5,8.6,7.5,16,0,16.6,0,59
15-02-2024 11:00,28.7,0,0,0,0,21.9,0.3,4,3.3,7.3,0,18.9,0,52
15-02-2024 12:00,20.9,0,0,0,0,20.6,0.4,6.1,3.7,9.7,0,20.8,0,47
15-02-2024 13:00,19.2,0,0,0,0,19.1,0.4,8.6,5.9,14.7,0,19.6,0,50
15-02-2024 14:00,15.5,0,0,0,0,17.2,0.4,7.5,6.2,13.7,0,18.7,0,53
15-02-2024 15:00,20.1,0,0,0,0,17.3,0.4,7.4,5.6,13,0,18.5,0,55
15-02-2024 16:00,19.2,0,0,0,0,18.5,0.3,4.3,4.3,8.5,0,20,0,49
15-02-2024 17:00,29.3,0,0,0,0,16.5,0.4,8.5,7.2,15.8,0,18.6,0,55
15-02-2024 18:00,26.6,0,0,0,0,14.5,0.5,9,8.6,17.6,0,17.8,0,56
15-02-2024 19:00,22.3,0,0,0,0,8.1,0.8,13,17.4,30.5,0,16.7,0,60
15-02-2024 20:00,17.5,0,0,0,0,10,0.6,8.4,13.3,21.7,0,16.2,0,63
15-02-2024 21:00,17.8,0,0,0,0,13.3,0.6,5,9.5,14.5,0,15.8,0,65
15-02-2024 22:00,21.7,0,0,0,0,11.8,0.5,4.5,9.1,13.5,0,15.2,0,66
15-02-2024 23:00,16.5,0,0,0,0,9.5,0.5,3,10.9,13.9,0,14.3,0,68
15-02-2024 24:00,25.2,0,0,0,0,12.6,0.4,1.8,7.1,8.9,0,14.4,0,67
16-02-2024 01:00,25,0,0,0,0,15.3,0.2,0.6,3.4,4.1,0,14.2,0,67
16-02-2024 02:00,18.5,0,0,0,0,7.7,0.3,2.1,11.4,13.6,0,13.6,0,70
16-02-2024 03:00,14.3,0,0,0,0,4.9,0.3,2.7,14.3,17,0,13.4,0,71
16-02-2024 04:00,20.1,0,0,0,0,10.6,0.2,1.4,8.5,9.9,0,13.9,0,70
16-02-2024 05:00,18.5,0,0,0,0,13.8,0.2,1.7,5.2,7,0,14.3,0,69
16-02-2024 06:00,13.6,0,0,0,0,9.7,0.3,9,11.2,20.2,0,14.4,0,70
16-02-2024 07:00,10.5,0,0,0,0,4.2,0.7,27.4,19.2,46.5,0,14.1,0,71
16-02-2024 08:00,23.6,0,0,0,0,11.5,0.5,9.3,9.6,18.9,0,15.5,0,65
16-02-2024 09:00,18,0,0,0,0,13.9,0.4,9.6,7.2,16.8,0,16.8,0,61
16-02-2024 10:00,24.9,0,0,0,0,13.4,0.4,8.9,7.6,16.5,0,17.8,0,58
16-02-2024 11:00,17.8,0,0,0,0,13,0.4,8.9,10.2,19.1,0,18.4,0,57
16-02-2024 12:00,13.4,0,0,0,0,16.2,0.3,5.1,7.6,12.7,0,19.7,0,52
16-02-2024 13:00,16.7,0,0,0,0,17.7,0.3,6.4,5,11.3,0,22.4,0,45
16-02-2024 14:00,13.1,0,0,0,0,17.9,0.2,5.6,3.7,9.4,0,23.6,0,42
16-02-2024 15:00,10.6,0,0,0,0,18.9,0.2,4.7,3.2,7.9,0,23.3,0,43
16-02-2024 16:00,13,0,0,0,0,18,0.2,4.2,2.9,7.1,0,22,0,45
16-02-2024 17:00,10.7,0,0,0,0,13.9,0.3,9.5,7.1,16.6,0,19.8,0,51
16-02-2024 18:00,14.5,0,0,0,0,11.6,0.4,9.7,9.5,19.2,0,18.8,0,55
16-02-2024 19:00,10.2,0,0,0,0,7.1,0.7,16.1,15.6,31.6,0,17.3,0,61
16-02-2024 20:00,8.2,0,0,0,0,8.1,0.5,8.9,12.2,21.1,0,16.7,0,63
16-02-2024 21:00,9.2,0,0,0,0,13,0.3,3.6,7,10.6,0,16.2,0,65
16-02-2024 22:00,16.2,0,0,0,0,16.5,0.2,1.1,4.2,5.3,0,15.6,0,67
16-02-2024 23:00,12.9,0,0,0,0,16.9,0.2,0.6,3.7,4.3,0,15.4,0,66
16-02-2024 24:00,9.3,0,0,0,0,14.1,0.3,1.1,7.5,8.6,0,15.4,0,64
17-02-2024 01:00,15.2,0,0,0,0,16.5,0.3,0.7,4.1,4.9,0,14.9,0,68
17-02-2024 02:00,12.2,0,0,0,0,15.1,0.3,0.9,3,3.9,0,14.8,0,68
17-02-2024 03:00,9.3,0,0,0,0,12.6,0.3,0.4,4.7,5.1,0,14.9,0,68
17-02-2024 04:00,7.6,0,0,0,0,14,0.3,0.5,2.1,2.6,0,14.4,0,71
17-02-2024 05:00,5.5,0,0,0,0,14.1,0.2,0.8,2.7,3.5,0,14.1,0,71
17-02-2024 06:00,5.2,0,0,0,0,9.1,0.3,2.8,8.5,11.3,0,13.9,0,70
17-02-2024 07:00,4.6,0,0,0,0,1.5,0.7,25.5,19.8,45.3,0,13.8,0,71
17-02-2024 08:00,7.8,0,0,0,0,6.3,0.6,12.9,12.3,25.2,0,15.3,0,68
17-02-2024 09:00,12.9,0,0,0,0,10.4,0.6,12.1,7.7,19.7,0,16.3,0,64
17-02-2024 10:00,15.4,0,0,0,0,10.7,0.6,12.5,7.4,19.9,0,16.6,0,63
17-02-2024 11:00,15.1,0,0,0,0,13.3,0.5,11.8,6.3,18.1,0,17.6,0,59
17-02-2024 12:00,14.6,0,0,0,0,15.8,0.4,8.9,4.6,13.5,0,18.9,0,55
17-02-2024 13:00,11.8,0,0,0,0,16.6,0.4,7.1,4.1,11.2,0,20.1,0,50
17-02-2024 14:00,9.1,0,0,0,0,17.7,0.4,7.2,4.3,11.5,0,20.1,0,50
17-02-2024 15:00,13.7,0,0,0,0,16.8,0.3,5.6,3.3,9,0,21.6,0,45
17-02-2024 16:00,10.4,0,0,0,0,16.1,0.4,6.8,2.8,9.6,0,20.2,0,48
17-02-2024 17:00,18.7,0,0,0,0,17.3,0.3,4.6,1.9,6.5,0,20.7,0,46
17-02-2024 18:00,14.5,0,0,0,0,15.5,0.3,4.4,4,8.4,0,17.8,0,54
17-02-2024 19:00,10.1,0,0,0,0,13,0.5,9.1,7.5,16.6,0,16.5,0,60
17-02-2024 20:00,16.1,0,0,0,0,12.7,0.4,5.7,6.8,12.6,0,15.7,0,63
17-02-2024 21:00,11.4,0,0,0,0,9.7,0.5,6,8.4,14.3,0,15,0,65
17-02-2024 22:00,16,0,0,0,0,6.1,0.6,7.1,11.2,18.3,0,14.6,0,65
17-02-2024 23:00,19.2,0,0,0,0,0.6,0.8,15.7,18.1,33.8,0,13.7,0,69
17-02-2024 24:00,18.2,0,0,0,0,1.4,0.7,15.3,17.2,32.4,0,12.8,0,73
18-02-2024 01:00,21.9,0,0,0,0,0.8,0.5,10.9,16.9,27.8,0,12.6,0,73
18-02-2024 02:00,19.4,0,0,0,0,0.3,0.7,30.4,18.6,49,0,11.5,0,76
18-02-2024 03:00,30.9,0,0,0,0,0.3,0.9,42.1,17.4,59.5,0,10.8,0,79
18-02-2024 04:00,29.7,0,0,0,0,0.2,0.8,46.5,16.3,62.7,0,10.7,0,80
18-02-2024 05:00,28,0,0,0,0,0.1,0.6,26.3,13.6,39.9,0,10.6,0,79
18-02-2024 06:00,40.3,0,0,0,0,0.3,0.5,15.8,14.4,30.1,0,10.1,0,79
18-02-2024 07:00,35.1,0,0,0,0,0.6,0.7,38.7,13.8,52.5,0,10.9,0,78
18-02-2024 08:00,29.6,0,0,0,0,3.4,0.7,33.2,12.5,45.8,0,14.8,0,64
18-02-2024 09:00,38,0,0,0,0,9.3,0.6,22.9,12.5,35.3,0,18,0,55
18-02-2024 10:00,32.1,0,0,0,0,18.2,0.3,4.7,3.9,8.6,0,20.7,0,46
18-02-2024 11:00,23.7,0,0,0,0,21.1,0.3,4.3,4.4,8.7,0,20.7,0,45
18-02-2024 12:00,23,0,0,0,0,23.7,0.2,4.7,4.1,8.8,0,24,0,37
18-02-2024 13:00,16.5,0,0,0,0,23.7,0.2,1.8,0.4,2.3,0,24.4,0,35
18-02-2024 14:00,12.9,0,0,0,0,24.4,0.2,3,0.8,3.8,0,24.4,0,34
18-02-2024 15:00,18.8,0,0,0,0,25.5,0.2,2,0.7,2.6,0,26.4,0,27
18-02-2024 16:00,13.5,0,0,0,0,36.1,0.4,3.7,9.1,12.9,0,25,0,41
18-02-2024 17:00,29.8,0,0,0,0,29.2,0.4,3.7,8.9,12.6,0,21.8,0,51
18-02-2024 18:00,28.9,0,0,0,0,25.5,0.4,3.4,11.3,14.7,0,20.3,0,56
18-02-2024 19:00,25.3,0,0,0,0,16.8,0.5,5.7,17.5,23.2,0,18.2,0,63
18-02-2024 20:00,30.4,0,0,0,0,11.3,0.6,4.2,20.2,24.5,0,17.1,0,68
18-02-2024 21:00,33.4,0,0,0,0,7.7,0.7,4.3,25.1,29.4,0,16.4,0,70
18-02-2024 22:00,30.4,0,0,0,0,6.9,0.8,6.9,27.2,34.1,0,16.3,0,70
18-02-2024 23:00,41.6,0,0,0,0,5.3,0.7,3.8,26.3,30.1,0,15.5,0,75
18-02-2024 24:00,43.8,0,0,0,0,1.6,0.7,11.9,25.3,37.2,0,14.5,0,71
19-02-2024 01:00,36.5,0,0,0,0,1.6,0.5,7.7,23.1,30.8,0,14.6,0,66
19-02-2024 02:00,43.8,0,0,0,0,1.8,0.5,4.4,21.7,26.1,0,13.6,0,69
19-02-2024 03:00,40.3,0,0,0,0,0.8,0.4,7.1,21,28.1,0,12.6,0,74
19-02-2024 04:00,37.2,0,0,0,0,0.7,0.4,8,19.9,27.9,0,11.9,0,75
19-02-2024 05:00,39.4,0,0,0,0,0.3,0.5,15.1,19.1,34.2,0,11.9,0,76
19-02-2024 06:00,45.4,0,0,0,0,0.4,0.9,56.8,22.2,78.8,0,11.8,0,76
19-02-2024 07:00,47.3,0,0,0,0,0.6,1.8,101.2,26.7,128,0,12.3,0,75
19-02-2024 08:00,53,0,0,0,0,2.2,1.5,86.2,28.8,114.6,0,16.5,0,61
19-02-2024 09:00,71.4,0,0,0,0,8.7,1.3,53.1,35.7,88.8,0,20.5,0,51
19-02-2024 10:00,66.3,0,0,0,0,22.2,0.9,19.9,29.2,49.1,0,21.8,0,44
19-02-2024 11:00,52.6,0,0,0,0,36.8,0.3,4.2,8.6,12.9,0,23.8,0,31
19-02-2024 12:00,45.2,0,0,0,0,45.4,0.3,4.2,9.5,13.7,0,24.7,0,27
19-02-2024 13:00,33.1,0,0,0,0,49.5,0.3,3.2,11.4,14.6,0,25.2,0,27
19-02-2024 14:00,40.6,0,0,0,0,36.5,0.5,4.8,14.7,19.5,0,22.1,0,44
19-02-2024 15:00,48.3,0,0,0,0,29.9,0.5,6,16,22,0,21.7,0,48
19-02-2024 16:00,54.3,0,0,0,0,30.3,0.5,4.8,16.2,20.9,0,20.9,0,51
19-02-2024 17:00,53.2,0,0,0,0,18.7,0.7,6.5,22.2,28.7,0,19.7,0,58
19-02-2024 18:00,52.6,0,0,0.1,0,9.5,1,18,23.6,41.6,0,17.4,0,63
19-02-2024 19:00,53.5,0,0,0,0,7.7,1,18.9,23.7,42.7,0,16.2,0,65
19-02-2024 20:00,42,0,0,0,0,3,1,35.9,30.2,66.1,0,15.3,0,70
19-02-2024 21:00,51.8,0,0,0,0,3.8,0.8,14.3,26.1,40.4,0,15.2,0,71
19-02-2024 22:00,55.3,0,0,0,0,0.7,0.9,17.8,29.9,47.7,0,14.9,0,72
19-02-2024 23:00,49.2,0,0,0,0,0.3,1.1,30,31.1,61.1,0,13.9,0,73
19-02-2024 24:00,42.6,0,0,0,0,0.2,0.8,29.9,30.2,60,0,13.6,0,74
20-02-2024 01:00,46.1,0,0,0,0,0.2,0.7,23.3,28.3,51.5,0,13.2,0,74
20-02-2024 02:00,42.8,0,0,0,0,0.2,0.5,14.4,26.2,40.5,0,13.3,0,74
20-02-2024 03:00,37,0,0,0,0,0.3,0.7,34.5,28.1,62.6,0,12.5,0,76
20-02-2024 04:00,33.3,0,0,0,0,0.1,0.7,41.4,25.9,67.2,0,11.9,0,79
20-02-2024 05:00,43.3,0,0,0,0,0.4,1,88.1,30.1,118.1,0,11.5,0,80
20-02-2024 06:00,50.3,0,0,0,0,0.6,2.1,231.1,50.6,282.2,0,10.8,0,82
20-02-2024 07:00,103.2,0,0,0,0,0.3,2.5,145,30.8,175.7,0,11.3,0,81
20-02-2024 08:00,96,0,0,0,0,2.2,1.4,72.2,26,98.2,0,14.2,0,71
20-02-2024 09:00,93.7,0,0,0,0,8,0,0,0,0,0,18.7,0,56
20-02-2024 10:00,71.2,0,0,0,0,0,0.6,0,0,0,0,21.3,0,46
20-02-2024 11:00,56.1,0,0,0,0,0,0.5,6.3,2.5,8.8,0,23.2,0,40
20-02-2024 12:00,54.6,0,0,0,0,0,0.4,0,0,0,0,25,0,34
20-02-2024 13:00,43,0,0,0,0,37,0.4,0,0,0,0,24.3,0,38
20-02-2024 14:00,62.2,0,0,0,0,33.7,0.5,5.3,0,5.3,0,23,0,46
20-02-2024 15:00,62.6,0,0,0,0,29.4,0.4,0,0,0,0,23,0,47
20-02-2024 16:00,53.8,0,0,0,0,23.4,0.5,8,0.8,8.8,0,22,0,49
20-02-2024 17:00,56.8,0,0,0,0,19.6,0.6,11.3,1,12.3,0,21.4,0,46
20-02-2024 18:00,55.9,0,0,0,0,17.4,0.7,10.9,1.9,12.8,0,20.6,0,47
20-02-2024 19:00,54,0,0,0,0,12,0.9,13.9,7.2,21.1,0,18.1,0,55
20-02-2024 20:00,49.7,0,0,0,0,11.6,0.7,14.2,8.1,22.3,0,16.6,0,62
20-02-2024 21:00,47.2,0,0,0,0,10.8,0.7,10.6,4.5,15.1,0,15.8,0,65
20-02-2024 22:00,45.5,0,0,0,0,3.9,0.8,17.8,16.6,34.5,0,15,0,68
20-02-2024 23:00,59.5,0,0,0,0,6.6,0.7,9.2,6.8,16,0,14.4,0,71
20-02-2024 24:00,45,0,0,0,0,6.5,0.5,5.8,6.7,12.5,0,13.6,0,71
21-02-2024 01:00,45.7,0,0,0,0,6.9,0.4,5.6,8.4,14,0,13.1,0,72
21-02-2024 02:00,39.1,0,0,0,0,8.1,0.3,2.2,3.1,5.3,0,11.4,0,77
21-02-2024 03:00,32.3,0,0,0,0,3.3,0.4,10.2,9.7,19.9,0,11,0,79
21-02-2024 04:00,33.8,0,0,0,0,1.5,0.5,17,9.8,26.7,0,10.5,0,79
21-02-2024 05:00,30.6,0,0,0,0,0.2,0.7,61.9,13,75,0,9.9,0,77
21-02-2024 06:00,37.5,0,0,0,0,0.4,0.9,71.8,17.3,88.9,0,9.7,0,73
21-02-2024 07:00,45,0,0,0,0,0.7,1.4,104.5,17.2,121.7,0,11.2,0,69
21-02-2024 08:00,49.1,0,0,0,0,2,2.5,118.1,26.5,144.7,0,14.5,0,60
21-02-2024 09:00,77.6,0,0,0,0,7.2,1.7,64.2,34.5,98.6,0,18.6,0,48
21-02-2024 10:00,75.2,0,0,0,0,20.1,0.9,27.1,22.1,49.2,0,20.1,0,44
21-02-2024 11:00,61.8,0,0,0,0,28,0.4,10,0,10,0,21.4,0,42
21-02-2024 12:00,66.7,0,0,0,0,27,0.4,0,0,0,0,21.8,0,43
21-02-2024 13:00,57.2,0,0,0,0,24.8,0.3,0,0,0,0,22.4,0,35
21-02-2024 14:00,56.4,0,0,0,0,24.3,0.4,0,0,0,0,22.2,0,36
21-02-2024 15:00,62.6,0,0,0,0,22.9,0.4,0,0,0,0,22.1,0,38
21-02-2024 16:00,59.1,0,0,0,0,22.7,0.4,0,0,0,0,22,0,38
21-02-2024 17:00,64.6,0,0,0,0,20.5,0.5,14.2,1.8,16,0,20.9,0,38
21-02-2024 18:00,58.1,0,0,0,0,18.2,0.5,10.1,2.3,12.4,0,19.4,0,44
21-02-2024 19:00,53.7,0,0,0,0,12.7,0.8,10.5,6.4,16.9,0,16.5,0,48
21-02-2024 20:00,45.4,0,0,0,0,5.6,0.8,12.8,12.4,25.2,0,15.2,0,61
21-02-2024 21:00,41.6,0,0,0,0,3.3,0.9,17.8,14.4,32.1,0,14.7,0,63
21-02-2024 22:00,48.3,0,0,0,0,3.9,0.8,12.3,11.6,23.9,0,13.8,0,68
21-02-2024 23:00,49.6,0,0,0,0,1.2,0.9,17.4,14.4,31.9,0,13.2,0,70
21-02-2024 24:00,53.2,0,0,0,0,1.3,0.6,11.7,13.8,25.5,0,13.2,0,71
22-02-2024 01:00,48.6,0,0,0,0,1.6,0.4,5.6,12.6,18.3,0,13,0,72
22-02-2024 02:00,46.1,0,0,0,0,1,0.4,11,13.7,24.7,0,12.8,0,72
22-02-2024 03:00,33,0,0,0,0,0.5,0.4,10.4,9.9,20.3,0,12.9,0,70
22-02-2024 04:00,39.4,0,0,0,0,0.6,0.4,10.4,9.9,20.3,0,12.9,0,66
22-02-2024 05:00,38.5,0,0,0,0,0.7,0.4,17.9,11.7,29.7,0,13,0,67
22-02-2024 06:00,32.7,0,0,0,0,0.6,1.2,0,0,0,0,12,0,75
22-02-2024 07:00,81.3,0,0,0,0,1.2,1.2,44.3,19.1,63.4,0,12.5,0,76
22-02-2024 08:00,75.9,0,0,0,0,6.3,1.2,34.4,17.7,52.1,0,17.4,0,61
22-02-2024 09:00,57.6,0,0,0,0,15.3,0.6,15,2.5,17.5,0,18.7,0,55
22-02-2024 10:00,54.7,0,0,0,0,17.5,0.5,0,0,0,0,19.2,0,54
22-02-2024 11:00,42.4,0,0,0,0,22.7,0.3,0,0,0,0,20,0,51
22-02-2024 12:00,36.1,0,0,0,0,21.4,0.4,0,0,0,0,21.1,0,47
22-02-2024 13:00,40.8,0,0,0,0,23,0.3,0,0,0,0,21.2,0,46
22-02-2024 14:00,46.4,0,0,0,0,25.3,0.4,0,0,0,0,21.8,0,43
22-02-2024 15:00,45.8,0,0,0,0,22.7,0.3,0,0,0,0,21.3,0,44
22-02-2024 16:00,43.9,0,0,0,0,21.6,0.3,0,0,0,0,20.6,0,47
22-02-2024 17:00,54.3,0,0,0,0,18.3,0.4,0,0,0,0,19.2,0,50
22-02-2024 18:00,39.5,0,0,0,0,12.7,0.7,14,3.3,17.3,0,17.4,0,55
22-02-2024 19:00,27.5,0,0,0,0,10.3,0.7,13.4,4.2,17.6,0,15.4,0,64
22-02-2024 20:00,36.8,0,0,0,0,10.2,0.6,13.8,4.1,17.9,0,14.7,0,68
22-02-2024 21:00,33.5,0,0,0,0,9,0.5,8.5,3.6,12.2,0,14.1,0,71
22-02-2024 22:00,37.1,0,0,0,0,6,0.5,7.1,6.6,13.7,0,13.3,0,71
22-02-2024 23:00,27.3,0,0,0,0,0.8,0.8,19.5,13.8,33.3,0,13.2,0,71
22-02-2024 24:00,30.6,0,0,0,0,0.4,0.8,42,17.3,59.3,0,13.1,0,72
23-02-2024 01:00,31.5,0,0,0,0,2,0.4,16.6,10.1,26.7,0,12.2,0,76
23-02-2024 02:00,27.9,0,0,0,0,5.1,0.3,4.5,3.4,7.9,0,12.2,0,77
23-02-2024 03:00,25.4,0,0,0,0,3.3,0.3,2.9,3.1,6,0,12.9,0,74
23-02-2024 04:00,21,0,0,0,0,3.5,0.3,2.8,3.3,6.1,0,13.1,0,72
23-02-2024 05:00,28.3,0,0,0,0,1.3,0.3,7.6,6.6,14.2,0,12.7,0,69
23-02-2024 06:00,23.5,0,0,0,0,0.4,0.7,47.9,10.1,57.9,0,11.7,0,71
23-02-2024 07:00,32.8,0,0,0,0,0.8,1.1,73,12,85,0,11.7,0,71
23-02-2024 08:00,43.4,0,0,0,0,3.3,1.1,60,12.5,72.5,0,16.4,0,57
23-02-2024 09:00,43,0,0,0,0,8.4,1.7,58.7,32.7,91.4,0,19.8,0,48
23-02-2024 10:00,50.8,0,0,0,0,21.4,1.1,26.2,28.7,54.9,0,20.9,0,44
23-02-2024 11:00,58,31,0,0,0,32.7,0.6,10.4,15.7,26,0,22.1,0,38
23-02-2024 12:00,48.8,27,0,0,0,31.9,0,7.6,10.4,18,0,23.2,0,34
23-02-2024 13:00,50.2,27,0,0,0,34.8,0,5.3,1.3,6.6,0,22.4,0,43
23-02-2024 14:00,51.4,34,0,0,0,36.5,0.4,0,0,0,0,22.5,0,41
23-02-2024 15:00,65.9,25,0,0,0,38.7,0.5,4.4,0.5,4.9,0,21.8,0,44
23-02-2024 16:00,69,69,0,0,0,38.3,0.5,4.3,2.6,6.9,0,20.4,0,46
23-02-2024 17:00,77.7,68,0,0,0,33.2,0.5,4.8,5,9.8,0,19.7,0,51
23-02-2024 18:00,83.3,43,0,0,0,24.6,0.6,8.7,9.1,17.8,0,18.1,0,57
23-02-2024 19:00,85.2,30,0,0,0,14,0.8,11.2,12.8,24.1,0,16.2,0,63
23-02-2024 20:00,89.4,36,0,0,0,11.3,0.7,9.3,16.3,25.6,0,15.7,0,66
23-02-2024 21:00,81.6,35,0,0,0,7.2,0.7,7.5,21.1,28.6,0,15.6,0,67
23-02-2024 22:00,67.2,23,0,0,0,6.5,0.7,4.1,17.4,21.6,0,15.1,0,72
23-02-2024 23:00,82.5,36,0,0,0,6.7,0.8,7.2,18.6,25.8,0,14.8,0,71
23-02-2024 24:00,64.4,32,0,0,0,1.2,0.8,29.1,24.6,53.7,0,14.7,0,72
24-02-2024 01:00,65.6,27,0,0,0,12.3,0.4,5.1,2.8,7.9,0,13.8,0,73
24-02-2024 02:00,47.1,20,0,0,0,12.1,0.3,0,0,0,0,12.9,0,77
24-02-2024 03:00,35.3,12,0,0,0,9.6,0.4,1.9,4.5,6.4,0,12.7,0,78
24-02-2024 04:00,38.2,12,0,0,0,5.7,0.4,5.6,12,17.6,0,13,0,76
24-02-2024 05:00,34.4,22,0,0,0,4,0.4,6.7,12.4,19.1,0,12.5,0,78
24-02-2024 06:00,38.3,24,0,0,0,1,0.6,29.6,16.1,45.8,0,12.8,0,77
24-02-2024 07:00,39.7,28,0,0,0,0.6,1,45.9,18.6,64.7,0,12.8,0,77
24-02-2024 08:00,40.3,34,0,0,0,5,0.9,29.3,18.1,47.4,0,13.9,0,73
24-02-2024 09:00,48.8,29,0,0,0,11.3,0.8,22.4,16.7,39.1,0,16.4,0,63
24-02-2024 10:00,44.3,35,0,0,0,24.6,0.6,12,10.2,22.2,0,18.7,0,52
24-02-2024 11:00,39.2,28,0,0,0,38.4,0.6,8.7,9.6,18.3,0,22.4,0,37
24-02-2024 12:00,36,30,0,0,0,50.2,0.5,4.4,5.3,9.8,0,23,0,33
24-02-2024 13:00,43.3,29,0,0,0,42.3,0.5,4.7,6.9,11.6,0,20.6,0,45
24-02-2024 14:00,42.8,29,0,0,0,47.3,0.4,3.5,0.2,3.6,0,21.4,0,45
24-02-2024 15:00,50.4,26,0,0,0,47.1,0.5,2.3,1.7,4,0,20.3,0,48
24-02-2024 16:00,53.3,22,0,0,0,39.8,0.5,2.4,2.3,4.7,0,19.2,0,53
24-02-2024 17:00,54.4,22,0,0,0,34.2,0.4,4.4,1.3,5.7,0,18.9,0,56
24-02-2024 18:00,53,25,0,0,0,28.4,0.5,4.4,4.7,9.1,0,17.5,0,60
24-02-2024 19:00,47.6,18,0,0.3,0,19.7,0.6,5,6.5,11.5,0,15.9,0,70
24-02-2024 20:00,48.6,23,0,0,0,13,0.6,6.6,7.8,14.4,0,15,0,74
24-02-2024 21:00,43.3,22,0,0,0,13.3,0.6,6.1,7.1,13.2,0,14.9,0,72
24-02-2024 22:00,47.1,19,0,0,0,13.3,0.5,5.2,5.7,10.9,0,14.8,0,70
24-02-2024 23:00,37.8,22,0,0,0,12.7,0.5,4.7,4.4,9.1,0,14.3,0,72
24-02-2024 24:00,26.6,19,0,0,0,10.2,0.4,5,7.5,12.5,0,14.1,0,73
25-02-2024 01:00,34.9,18,0,0,0,13.3,0.3,2.5,0.9,3.4,0,13.7,0,73
25-02-2024 02:00,25.6,17,0,0,0,9.6,0.4,2.9,4.4,7.3,0,13.1,0,74
25-02-2024 03:00,27.9,17,0,0,0,6.6,0.4,4.2,6.5,10.7,0,12.5,0,75
25-02-2024 04:00,30.9,19,0,0,0,10.9,0.4,2.2,2.6,4.7,0,12.7,0,73
25-02-2024 05:00,31.3,23,0,0,0,8.6,0.4,2,4,5.9,0,12,0,74
